observation_epoch,dewpoint_f,feelslike_f,precip_1hr_in,pressure_in,relative_humidity,temp_f,visibility_mi,wind_mph,windchill_f,weather
2018-02-21 09:14:56,60,60.8,0.0,30.33,0.98,60.8,10.0,0.0,,Clear
2018-02-21 09:19:58,60,60.8,0.0,30.33,0.98,60.8,10.0,0.0,,Clear
2018-02-21 09:29:48,60,60.6,0.0,30.33,0.99,60.6,10.0,0.0,,Clear
2018-02-21 09:29:48,60,60.6,0.0,30.33,0.99,60.6,10.0,0.0,,Clear
2018-02-21 09:39:56,60,60.6,0.0,30.33,0.99,60.6,10.0,0.0,,Clear
2018-02-21 09:39:56,60,60.6,0.0,30.33,0.99,60.6,10.0,0.0,,Clear
2018-02-21 09:49:49,60,60.6,0.0,30.33,0.99,60.6,10.0,0.0,,Clear
2018-02-21 09:54:52,60,60.6,0.0,30.32,0.99,60.6,10.0,0.0,,Clear
2018-02-21 09:59:56,60,60.6,0.0,30.32,0.99,60.6,10.0,0.0,,Clear
2018-02-21 09:59:56,60,60.6,0.0,30.32,0.99,60.6,10.0,0.0,,Clear
2018-02-21 10:10:00,60,60.6,0.0,30.32,0.99,60.6,10.0,0.0,,Clear
2018-02-21 10:14:53,60,60.6,0.0,30.32,0.99,60.6,10.0,0.0,,Clear
2018-02-21 10:14:53,60,60.6,0.0,30.32,0.99,60.6,10.0,0.0,,Clear
2018-02-21 10:24:56,60,60.6,0.0,30.32,0.98,60.6,10.0,0.0,,Clear
2018-02-21 10:29:17,60,60.6,0.0,30.32,0.98,60.6,10.0,0.0,,Clear
2018-02-21 10:34:53,60,60.6,0.0,30.32,0.98,60.6,10.0,0.0,,Clear
2018-02-21 10:39:52,60,60.8,0.0,30.32,0.98,60.8,10.0,2.5,,Clear
2018-02-21 10:54:48,60,61.0,0.0,30.34,0.98,61.0,10.0,0.0,,Partly Cloudy
2018-02-21 10:54:48,60,61.0,0.0,30.34,0.98,61.0,10.0,0.0,,Partly Cloudy
2018-02-21 11:05:01,60,61.0,0.0,30.34,0.98,61.0,10.0,0.7,,Clear
2018-02-21 11:09:49,61,61.2,0.0,30.34,0.98,61.2,10.0,0.2,,Clear
2018-02-21 11:14:53,61,61.2,0.0,30.34,0.98,61.2,10.0,0.2,,Clear
2018-02-21 11:19:57,61,61.2,0.0,30.34,0.98,61.2,10.0,0.2,,Clear
2018-02-21 11:19:57,61,61.2,0.0,30.34,0.98,61.2,10.0,0.2,,Clear
2018-02-21 11:30:00,61,61.2,0.0,30.34,0.98,61.2,10.0,0.0,,Clear
2018-02-21 11:34:53,60,61.0,0.0,30.34,0.98,61.0,10.0,0.2,,Clear
2018-02-21 11:39:41,60,61.0,0.0,30.34,0.98,61.0,10.0,0.0,,Clear
2018-02-21 11:49:49,60,60.8,0.0,30.34,0.98,60.8,10.0,0.0,,Clear
2018-02-21 11:54:53,60,60.8,0.0,30.34,0.98,60.8,7.0,0.0,,Clear
2018-02-21 11:59:52,60,60.8,0.0,30.34,0.98,60.8,7.0,0.0,,Clear
2018-02-21 12:05:01,60,60.8,0.0,30.34,0.98,60.8,7.0,0.0,,Clear
2018-02-21 12:05:01,60,60.8,0.0,30.34,0.98,60.8,7.0,0.0,,Clear
2018-02-21 12:14:53,60,60.8,0.0,30.34,0.98,60.8,7.0,0.0,,Clear
2018-02-21 12:19:57,60,60.8,0.0,30.34,0.98,60.8,7.0,0.0,,Clear
2018-02-21 12:25:01,60,60.8,0.0,30.34,0.98,60.8,7.0,0.0,,Clear
2018-02-21 12:29:49,60,61.0,0.0,30.34,0.98,61.0,7.0,0.0,,Clear
2018-02-21 12:29:49,60,61.0,0.0,30.34,0.98,61.0,7.0,0.0,,Clear
2018-02-21 12:44:40,61,61.2,0.0,30.34,0.98,61.2,7.0,0.0,,Clear
2018-02-21 12:50:00,61,61.3,0.0,30.34,0.98,61.3,7.0,0.0,,Scattered Clouds
2018-02-21 12:54:53,61,61.5,0.0,30.35,0.98,61.5,10.0,0.0,,Clear
2018-02-21 13:00:13,61,61.5,0.0,30.35,0.98,61.5,10.0,0.0,,Clear
2018-02-21 13:00:13,61,61.5,0.0,30.35,0.98,61.5,10.0,0.0,,Clear
2018-02-21 13:09:49,61,61.7,0.0,30.35,0.98,61.7,10.0,0.2,,Clear
2018-02-21 13:14:53,61,61.9,0.0,30.35,0.97,61.9,10.0,0.0,,Clear
2018-02-21 13:19:57,61,62.1,0.0,30.35,0.97,62.1,10.0,1.8,,Clear
2018-02-21 13:25:01,62,62.4,0.0,30.35,0.97,62.4,10.0,0.0,,Clear
2018-02-21 13:25:01,62,62.4,0.0,30.35,0.97,62.4,10.0,0.0,,Clear
2018-02-21 13:34:53,62,62.8,0.0,30.35,0.97,62.8,10.0,0.0,,Partly Cloudy
2018-02-21 13:39:57,62,63.0,0.0,30.35,0.97,63.0,10.0,1.3,,Partly Cloudy
2018-02-21 13:44:45,62,63.1,0.0,30.35,0.96,63.1,10.0,0.0,,Partly Cloudy
2018-02-21 13:49:44,62,63.3,0.0,30.35,0.97,63.3,10.0,2.2,,Partly Cloudy
2018-02-21 13:55:25,63,63.7,0.0,30.35,0.97,63.7,10.0,1.8,,Partly Cloudy
2018-02-21 13:59:57,63,63.9,0.0,30.35,0.97,63.9,10.0,0.2,,Partly Cloudy
2018-02-21 14:04:45,63,64.2,0.0,30.35,0.96,64.2,10.0,0.0,,Partly Cloudy
2018-02-21 14:09:49,64,64.6,0.0,30.35,0.96,64.6,10.0,0.0,,Mostly Cloudy
2018-02-21 14:14:53,63,64.8,0.0,30.35,0.95,64.8,10.0,0.0,,Mostly Cloudy
2018-02-21 14:19:57,64,65.3,0.0,30.35,0.94,65.3,10.0,0.7,,Mostly Cloudy
2018-02-21 14:25:01,64,65.7,0.0,30.35,0.94,65.7,10.0,3.4,,Mostly Cloudy
2018-02-21 14:29:49,64,66.0,0.0,30.35,0.92,66.0,10.0,1.6,,Overcast
2018-02-21 14:34:32,64,66.6,0.0,30.35,0.91,66.6,10.0,0.2,,Mostly Cloudy
2018-02-21 14:39:57,64,66.9,0.0,30.35,0.91,66.9,10.0,0.7,,Overcast
2018-02-21 14:44:45,64,67.5,0.0,30.35,0.9,67.5,10.0,0.0,,Overcast
2018-02-21 14:49:49,65,67.8,0.0,30.35,0.9,67.8,10.0,0.9,,Overcast
2018-02-21 14:49:49,65,67.8,0.0,30.35,0.9,67.8,10.0,0.9,,Overcast
2018-02-21 14:59:57,65,68.5,0.0,30.35,0.88,68.5,10.0,0.7,,Overcast
2018-02-21 15:05:01,65,68.9,0.0,30.35,0.87,68.9,10.0,0.2,,Overcast
2018-02-21 15:09:49,65,69.3,0.0,30.35,0.85,69.3,10.0,0.0,,Overcast
2018-02-21 15:14:53,64,69.6,0.0,30.35,0.82,69.6,10.0,4.0,,Mostly Cloudy
2018-02-21 15:19:57,64,70.2,0.0,30.35,0.8,70.2,10.0,0.2,,Mostly Cloudy
2018-02-21 15:19:57,64,70.2,0.0,30.35,0.8,70.2,10.0,0.2,,Mostly Cloudy
2018-02-21 15:30:00,64,71.1,0.0,30.35,0.79,71.1,10.0,2.2,,Mostly Cloudy
2018-02-21 15:30:00,64,71.1,0.0,30.35,0.79,71.1,10.0,2.2,,Mostly Cloudy
2018-02-21 15:39:59,66,70.9,0.0,30.37,0.83,70.9,10.0,0.0,,Mostly Cloudy
2018-02-21 15:45:01,65,72.0,0.0,30.35,0.79,72.0,10.0,0.2,,Mostly Cloudy
2018-02-21 15:45:01,65,72.0,0.0,30.35,0.79,72.0,10.0,0.2,,Mostly Cloudy
2018-02-21 15:54:37,65,72.1,0.0,30.34,0.78,72.1,10.0,0.2,,Mostly Cloudy
2018-02-21 15:59:57,65,72.3,0.0,30.34,0.78,72.3,10.0,1.8,,Mostly Cloudy
2018-02-21 16:05:01,65,72.3,0.0,30.34,0.78,72.3,10.0,0.0,,Mostly Cloudy
2018-02-21 16:09:49,65,72.5,0.0,30.34,0.78,72.5,10.0,0.0,,Mostly Cloudy
2018-02-21 16:15:09,65,72.7,0.0,30.34,0.77,72.7,10.0,1.3,,Mostly Cloudy
2018-02-21 16:19:41,65,72.9,0.0,30.34,0.77,72.9,10.0,3.8,,Mostly Cloudy
2018-02-21 16:25:01,65,73.0,0.0,30.34,0.76,73.0,10.0,0.0,,Partly Cloudy
2018-02-21 16:29:49,66,73.4,0.0,30.34,0.76,73.4,10.0,1.3,,Mostly Cloudy
2018-02-21 16:34:55,66,73.6,0.0,30.34,0.76,73.6,10.0,0.7,,Partly Cloudy
2018-02-21 16:39:41,66,73.8,0.0,30.34,0.76,73.8,10.0,6.0,,Partly Cloudy
2018-02-21 16:39:41,66,73.8,0.0,30.34,0.76,73.8,10.0,6.0,,Partly Cloudy
2018-02-21 16:50:00,66,74.3,0.0,30.34,0.74,74.3,10.0,1.8,,Partly Cloudy
2018-02-21 16:54:53,65,74.8,0.0,30.32,0.72,74.8,10.0,1.8,,Partly Cloudy
2018-02-21 16:54:53,65,74.8,0.0,30.32,0.72,74.8,10.0,1.8,,Partly Cloudy
2018-02-21 17:05:01,66,75.7,0.0,30.32,0.71,75.7,10.0,0.2,,Partly Cloudy
2018-02-21 17:09:49,67,76.3,0.0,30.32,0.72,76.3,10.0,0.0,,Partly Cloudy
2018-02-21 17:14:37,67,76.6,0.0,30.32,0.72,76.6,10.0,0.0,,Partly Cloudy
2018-02-21 17:19:52,67,77.0,0.0,30.32,0.71,77.0,10.0,0.2,,Mostly Cloudy
2018-02-21 17:25:01,67,77.0,0.0,30.32,0.71,77.0,10.0,1.3,,Partly Cloudy
2018-02-21 17:29:49,67,77.2,0.0,30.32,0.7,77.2,10.0,0.0,,Partly Cloudy
2018-02-21 17:34:53,67,77.4,0.0,30.32,0.7,77.4,10.0,0.2,,Partly Cloudy
2018-02-21 17:39:41,67,77.7,0.0,30.32,0.7,77.7,10.0,0.0,,Partly Cloudy
2018-02-21 17:44:45,67,78.1,0.0,30.32,0.68,78.1,10.0,1.3,,Partly Cloudy
2018-02-21 17:49:44,67,78.3,0.0,30.32,0.69,78.3,10.0,3.4,,Partly Cloudy
2018-02-21 17:54:55,68,81.0,0.0,30.32,0.7,78.4,10.0,1.8,,Mostly Cloudy
2018-02-21 17:59:41,68,81.0,0.0,30.29,0.69,78.6,10.0,0.7,,Clear
2018-02-21 18:05:01,68,81.0,0.0,30.29,0.7,78.6,10.0,0.2,,Partly Cloudy
2018-02-21 18:05:01,68,81.0,0.0,30.29,0.7,78.6,10.0,0.2,,Partly Cloudy
2018-02-21 18:14:53,67,81.0,0.0,30.29,0.67,78.8,10.0,2.9,,Clear
2018-02-21 18:14:53,67,81.0,0.0,30.29,0.67,78.8,10.0,2.9,,Clear
2018-02-21 18:25:01,67,81.0,0.0,30.29,0.67,78.8,10.0,0.2,,Clear
2018-02-21 18:29:33,67,81.0,0.0,30.29,0.67,79.0,10.0,0.9,,Clear
2018-02-21 18:34:53,67,81.0,0.0,30.29,0.66,79.0,10.0,0.0,,Clear
2018-02-21 18:39:58,67,81.0,0.0,30.29,0.66,79.0,10.0,0.2,,Clear
2018-02-21 18:44:45,67,81.0,0.0,30.29,0.67,79.0,10.0,2.2,,Clear
2018-02-21 18:49:49,68,81.0,0.0,30.29,0.69,78.8,10.0,0.0,,Clear
2018-02-21 18:49:49,68,81.0,0.0,30.29,0.69,78.8,10.0,0.0,,Clear
2018-02-21 18:59:57,68,81.0,0.0,30.28,0.68,78.8,10.0,1.6,,Clear
2018-02-21 18:59:57,68,81.0,0.0,30.28,0.68,78.8,10.0,1.6,,Clear
2018-02-21 19:09:50,68,81.0,0.0,30.28,0.7,78.6,10.0,0.2,,Partly Cloudy
2018-02-21 19:14:53,68,81.0,0.0,30.28,0.69,78.6,10.0,0.0,,Partly Cloudy
2018-02-21 19:19:57,67,81.0,0.0,30.28,0.68,78.6,10.0,0.0,,Partly Cloudy
2018-02-21 19:25:01,68,81.0,0.0,30.28,0.69,78.8,10.0,0.0,,Partly Cloudy
2018-02-21 19:25:01,68,81.0,0.0,30.28,0.69,78.8,10.0,0.0,,Partly Cloudy
2018-02-21 19:34:21,68,81.0,0.0,30.28,0.69,78.8,10.0,2.5,,Mostly Cloudy
2018-02-21 19:39:57,68,81.0,0.0,30.28,0.68,79.0,10.0,1.3,,Mostly Cloudy
2018-02-21 19:45:01,68,81.0,0.0,30.28,0.68,79.0,10.0,0.0,,Partly Cloudy
2018-02-21 19:45:01,68,81.0,0.0,30.28,0.68,79.0,10.0,0.0,,Partly Cloudy
2018-02-21 19:54:53,67,81.0,0.0,30.28,0.67,79.2,10.0,4.7,,Partly Cloudy
2018-02-21 19:59:57,67,82.0,0.0,30.27,0.66,79.3,10.0,0.0,,Partly Cloudy
2018-02-21 19:59:57,67,82.0,0.0,30.27,0.66,79.3,10.0,0.0,,Partly Cloudy
2018-02-21 20:09:49,68,82.0,0.0,30.27,0.67,79.7,10.0,0.7,,Partly Cloudy
2018-02-21 20:14:53,67,82.0,0.0,30.27,0.65,79.9,10.0,2.2,,Partly Cloudy
2018-02-21 20:19:57,66,82.0,0.0,30.27,0.63,80.1,10.0,2.5,,Partly Cloudy
2018-02-21 20:24:33,66,82.0,0.0,30.27,0.62,80.2,10.0,1.6,,Partly Cloudy
2018-02-21 20:29:49,66,83.0,0.0,30.27,0.61,80.6,10.0,1.6,,Partly Cloudy
2018-02-21 20:34:53,66,83.0,0.0,30.27,0.61,80.8,10.0,3.8,,Partly Cloudy
2018-02-21 20:39:57,67,83.0,0.0,30.27,0.62,81.1,10.0,0.0,,Partly Cloudy
2018-02-21 20:39:57,67,83.0,0.0,30.27,0.62,81.1,10.0,0.0,,Partly Cloudy
2018-02-21 20:50:00,67,84.0,0.0,30.27,0.62,81.3,10.0,4.0,,Partly Cloudy
2018-02-21 20:54:58,67,83.0,0.0,30.25,0.62,81.1,10.0,0.0,,Partly Cloudy
2018-02-21 21:00:00,67,83.0,0.0,30.25,0.63,80.8,10.0,0.0,,Partly Cloudy
2018-02-21 21:04:53,68,83.0,0.0,30.25,0.65,80.4,10.0,0.7,,Partly Cloudy
2018-02-21 21:09:50,67,82.0,0.0,30.25,0.65,79.9,10.0,3.4,,Partly Cloudy
2018-02-21 21:14:53,67,81.0,0.0,30.25,0.65,79.3,10.0,0.0,,Scattered Clouds
2018-02-21 21:19:52,66,81.0,0.0,30.25,0.64,79.0,10.0,0.0,,Partly Cloudy
2018-02-21 21:19:52,66,81.0,0.0,30.25,0.64,79.0,10.0,0.0,,Partly Cloudy
2018-02-21 21:29:54,65,78.6,0.0,30.25,0.63,78.6,10.0,0.0,,Partly Cloudy
2018-02-21 21:34:50,66,78.6,0.0,30.25,0.64,78.6,10.0,0.0,,Partly Cloudy
2018-02-21 21:39:44,66,81.0,0.0,30.25,0.64,78.8,10.0,0.0,,Partly Cloudy
2018-02-21 21:44:47,65,81.0,0.0,30.25,0.63,79.0,10.0,0.0,,Clear
2018-02-21 22:34:54,66,77.9,0.0,30.25,0.67,77.9,10.0,0.0,,Clear
2018-02-21 21:49:50,65,81.0,0.0,30.25,0.63,79.0,10.0,2.2,,Clear
2018-02-21 21:54:54,65,81.0,0.0,30.25,0.63,79.0,10.0,0.2,,Clear
2018-02-21 21:54:54,65,81.0,0.0,30.25,0.63,79.0,10.0,0.2,,Clear
2018-02-21 22:04:46,65,81.0,0.0,30.25,0.63,79.0,10.0,0.0,,Clear
2018-02-21 23:05:02,66,76.1,0.0,30.27,0.71,76.1,10.0,0.0,,Clear
2018-02-21 22:10:00,66,81.0,0.0,30.25,0.65,78.8,10.0,1.3,,Clear
2018-02-21 22:14:22,66,81.0,0.0,30.25,0.65,78.8,10.0,0.0,,Clear
2018-02-21 22:19:58,66,81.0,0.0,30.25,0.65,78.6,10.0,0.0,,Clear
2018-02-21 22:25:02,66,78.4,0.0,30.25,0.66,78.4,10.0,0.0,,Clear
2018-02-21 22:25:02,66,78.4,0.0,30.25,0.66,78.4,10.0,0.0,,Clear
2018-02-21 22:39:58,66,77.7,0.0,30.25,0.68,77.7,10.0,0.0,,Clear
2018-02-21 22:44:30,66,77.4,0.0,30.25,0.69,77.4,10.0,0.0,,Clear
2018-02-21 22:49:50,66,77.0,0.0,30.25,0.69,77.0,10.0,0.0,,Clear
2018-02-21 22:54:54,66,76.6,0.0,30.27,0.69,76.6,10.0,0.0,,Clear
2018-02-21 22:59:42,66,76.3,0.0,30.27,0.7,76.3,10.0,0.0,,Clear
2018-02-21 23:09:50,66,75.7,0.0,30.27,0.71,75.7,10.0,0.0,,Partly Cloudy
2018-02-21 23:09:50,66,75.7,0.0,30.27,0.71,75.7,10.0,0.0,,Partly Cloudy
2018-02-21 23:19:58,66,75.6,0.0,30.27,0.72,75.6,10.0,0.0,,Partly Cloudy
2018-02-21 23:25:02,66,75.6,0.0,30.27,0.73,75.6,10.0,0.0,,Partly Cloudy
2018-02-21 23:30:00,66,75.4,0.0,30.27,0.72,75.4,10.0,0.0,,Partly Cloudy
2018-02-21 23:34:38,66,75.4,0.0,30.27,0.72,75.4,10.0,0.0,,Partly Cloudy
2018-02-21 23:39:58,66,75.2,0.0,30.27,0.73,75.2,10.0,0.0,,Partly Cloudy
2018-02-21 23:39:58,66,75.2,0.0,30.27,0.73,75.2,10.0,0.0,,Partly Cloudy
2018-02-21 23:49:50,66,75.0,0.0,30.27,0.74,75.0,10.0,0.0,,Partly Cloudy
2018-02-21 23:55:10,66,74.8,0.0,30.3,0.74,74.8,10.0,0.0,,Partly Cloudy
2018-02-21 23:55:10,66,74.8,0.0,30.3,0.74,74.8,10.0,0.0,,Partly Cloudy
2018-02-22 00:04:46,66,74.7,0.0,30.3,0.73,74.7,10.0,0.0,,Partly Cloudy
2018-02-22 00:04:46,66,74.7,0.0,30.3,0.73,74.7,10.0,0.0,,Partly Cloudy
2018-02-22 00:14:54,65,74.8,0.0,30.3,0.72,74.8,10.0,0.0,,Partly Cloudy
2018-02-22 09:44:31,46,59.0,0.0,30.42,0.62,59.0,10.0,0.9,,Overcast
2018-02-22 00:19:42,66,75.0,0.0,30.3,0.72,75.0,10.0,0.0,,Mostly Cloudy
2018-02-22 00:24:46,66,75.0,0.0,30.3,0.74,75.0,10.0,6.9,,Mostly Cloudy
2018-02-22 00:29:50,66,75.2,0.0,30.3,0.73,75.2,10.0,0.0,,Mostly Cloudy
2018-02-22 00:34:54,66,75.2,0.0,30.3,0.74,75.2,10.0,0.0,,Mostly Cloudy
2018-02-22 00:34:54,66,75.2,0.0,30.3,0.74,75.2,10.0,0.0,,Mostly Cloudy
2018-02-22 00:44:40,66,75.0,0.0,30.3,0.73,75.0,10.0,0.0,,Mostly Cloudy
2018-02-22 00:50:00,66,74.8,0.0,30.3,0.75,74.8,10.0,0.0,,Mostly Cloudy
2018-02-22 00:54:38,66,74.8,0.0,30.31,0.75,74.8,10.0,0.9,,Mostly Cloudy
2018-02-22 01:00:00,66,74.8,0.0,30.31,0.73,74.8,10.0,0.2,,Mostly Cloudy
2018-02-22 01:04:56,66,74.8,0.0,30.31,0.73,74.8,10.0,0.0,,Mostly Cloudy
2018-02-22 01:04:56,66,74.8,0.0,30.31,0.73,74.8,10.0,0.0,,Mostly Cloudy
2018-02-22 01:14:54,66,74.8,0.0,30.31,0.75,74.8,10.0,0.0,,Mostly Cloudy
2018-02-22 01:19:52,66,74.8,0.0,30.31,0.73,74.8,10.0,1.8,,Mostly Cloudy
2018-02-22 01:24:46,66,75.0,0.0,30.31,0.73,75.0,10.0,0.7,,Mostly Cloudy
2018-02-22 01:24:46,66,75.0,0.0,30.31,0.73,75.0,10.0,0.7,,Mostly Cloudy
2018-02-22 01:34:54,66,75.0,0.0,30.31,0.73,75.0,10.0,0.0,,Mostly Cloudy
2018-02-22 01:39:26,66,75.2,0.0,30.31,0.73,75.2,10.0,0.9,,Mostly Cloudy
2018-02-22 01:44:46,66,75.2,0.0,30.31,0.74,75.2,10.0,0.0,,Mostly Cloudy
2018-02-22 01:49:50,67,75.2,0.0,30.31,0.75,75.2,10.0,0.7,,Mostly Cloudy
2018-02-22 01:55:10,67,75.0,0.0,30.33,0.75,75.0,10.0,0.7,,Mostly Cloudy
2018-02-22 01:55:10,67,75.0,0.0,30.33,0.75,75.0,10.0,0.7,,Mostly Cloudy
2018-02-22 02:04:46,67,74.8,0.0,30.33,0.76,74.8,10.0,0.0,,Mostly Cloudy
2018-02-22 02:10:00,67,74.7,0.0,30.33,0.76,74.7,10.0,0.0,,Overcast
2018-02-22 02:10:00,67,74.7,0.0,30.33,0.76,74.7,10.0,0.0,,Overcast
2018-02-22 02:19:58,67,74.3,0.0,30.33,0.77,74.3,10.0,2.5,,Overcast
2018-02-22 02:19:58,67,74.3,0.0,30.33,0.77,74.3,10.0,2.5,,Overcast
2018-02-22 02:29:50,66,73.6,0.0,30.33,0.78,73.6,10.0,4.0,,Overcast
2018-02-22 02:34:54,66,73.2,0.0,30.33,0.79,73.2,10.0,2.5,,Overcast
2018-02-22 02:39:58,66,72.9,0.0,30.33,0.79,72.9,10.0,0.0,,Overcast
2018-02-22 02:44:46,66,72.5,0.0,30.33,0.81,72.5,10.0,0.0,,Overcast
2018-02-22 02:49:50,66,72.0,0.0,30.33,0.81,72.0,10.0,0.0,,Overcast
2018-02-22 02:54:54,66,71.6,0.0,30.33,0.81,71.6,10.0,0.0,,Overcast
2018-02-22 02:59:58,65,71.4,0.0,30.35,0.81,71.4,10.0,0.0,,Overcast
2018-02-22 02:59:58,65,71.4,0.0,30.35,0.81,71.4,10.0,0.0,,Overcast
2018-02-22 03:09:50,65,70.9,0.0,30.35,0.82,70.9,10.0,0.0,,Mostly Cloudy
2018-02-22 03:14:54,65,70.7,0.0,30.35,0.82,70.7,10.0,0.7,,Mostly Cloudy
2018-02-22 03:14:54,65,70.7,0.0,30.35,0.82,70.7,10.0,0.7,,Mostly Cloudy
2018-02-22 03:24:46,65,70.5,0.0,30.35,0.82,70.5,10.0,0.0,,Mostly Cloudy
2018-02-22 03:24:46,65,70.5,0.0,30.35,0.82,70.5,10.0,0.0,,Mostly Cloudy
2018-02-22 03:34:54,65,70.5,0.0,30.35,0.83,70.5,10.0,0.0,,Mostly Cloudy
2018-02-22 03:39:58,65,70.3,0.0,30.35,0.84,70.3,10.0,0.0,,Mostly Cloudy
2018-02-22 03:44:56,66,70.2,0.0,30.35,0.85,70.2,10.0,0.0,,Mostly Cloudy
2018-02-22 03:49:34,66,69.8,0.0,30.35,0.86,69.8,10.0,0.0,,Mostly Cloudy
2018-02-22 03:54:38,66,69.4,0.0,30.36,0.87,69.4,10.0,0.0,,Mostly Cloudy
2018-02-22 03:59:52,66,69.1,0.0,30.36,0.88,69.1,10.0,0.0,,Mostly Cloudy
2018-02-22 03:59:52,66,69.1,0.0,30.36,0.88,69.1,10.0,0.0,,Mostly Cloudy
2018-02-23 08:04:49,41,41.0,0.0,30.6,0.99,41.0,7.0,0.0,41.0,Overcast
2018-02-22 04:09:50,65,68.5,0.0,30.36,0.88,68.5,10.0,0.0,,Mostly Cloudy
2018-02-22 04:14:54,65,68.4,0.0,30.36,0.88,68.4,10.0,0.0,,Partly Cloudy
2018-02-22 04:19:58,64,68.4,0.0,30.37,0.87,68.4,10.0,0.0,,Partly Cloudy
2018-02-22 04:24:46,64,68.4,0.0,30.37,0.87,68.4,10.0,0.0,,Mostly Cloudy
2018-02-22 04:30:06,65,68.5,0.0,30.37,0.87,68.5,10.0,0.0,,Partly Cloudy
2018-02-22 04:30:06,65,68.5,0.0,30.37,0.87,68.5,10.0,0.0,,Partly Cloudy
2018-02-22 04:39:58,65,68.7,0.0,30.37,0.87,68.7,10.0,0.0,,Mostly Cloudy
2018-02-22 04:44:30,65,68.7,0.0,30.37,0.87,68.7,10.0,0.0,,Mostly Cloudy
2018-02-22 04:50:00,65,68.7,0.0,30.37,0.87,68.7,10.0,0.0,,Mostly Cloudy
2018-02-22 04:54:38,65,68.7,0.0,30.37,0.87,68.7,10.0,0.0,,Mostly Cloudy
2018-02-22 04:59:58,65,68.7,0.0,30.37,0.87,68.7,10.0,0.0,,Mostly Cloudy
2018-02-22 04:59:58,65,68.7,0.0,30.37,0.87,68.7,10.0,0.0,,Mostly Cloudy
2018-02-22 05:09:50,65,68.7,0.0,30.37,0.87,68.7,10.0,0.0,,Mostly Cloudy
2018-02-22 05:09:50,65,68.7,0.0,30.37,0.87,68.7,10.0,0.0,,Mostly Cloudy
2018-02-22 05:19:58,65,68.5,0.0,30.37,0.88,68.5,10.0,0.0,,Mostly Cloudy
2018-02-22 05:24:46,65,68.5,0.0,30.37,0.88,68.5,10.0,0.0,,Mostly Cloudy
2018-02-22 05:29:28,65,68.4,0.0,30.37,0.88,68.4,10.0,0.2,,Mostly Cloudy
2018-02-22 05:34:54,65,68.4,0.0,30.37,0.88,68.4,10.0,0.0,,Mostly Cloudy
2018-02-22 05:39:58,65,68.2,0.0,30.37,0.89,68.2,10.0,0.0,,Mostly Cloudy
2018-02-22 05:44:46,65,68.0,0.0,30.37,0.9,68.0,10.0,0.0,,Mostly Cloudy
2018-02-22 05:49:50,65,68.0,0.0,30.37,0.9,68.0,10.0,0.0,,Mostly Cloudy
2018-02-22 05:54:54,65,67.8,0.0,30.38,0.9,67.8,10.0,0.0,,Mostly Cloudy
2018-02-22 05:59:58,65,67.6,0.0,30.38,0.91,67.6,10.0,0.0,,Mostly Cloudy
2018-02-22 05:59:58,65,67.6,0.0,30.38,0.91,67.6,10.0,0.0,,Mostly Cloudy
2018-02-22 06:10:00,65,67.3,0.0,30.38,0.91,67.3,10.0,0.0,,Mostly Cloudy
2018-02-22 06:10:00,65,67.3,0.0,30.38,0.91,67.3,10.0,0.0,,Mostly Cloudy
2018-02-22 06:19:58,64,66.9,0.0,30.38,0.91,66.9,10.0,0.0,,Mostly Cloudy
2018-02-22 06:19:58,64,66.9,0.0,30.38,0.91,66.9,10.0,0.0,,Mostly Cloudy
2018-02-22 06:29:50,64,66.9,0.0,30.38,0.91,66.9,10.0,0.2,,Mostly Cloudy
2018-02-22 06:34:38,64,66.9,0.0,30.38,0.91,66.9,10.0,0.0,,Mostly Cloudy
2018-02-22 06:34:38,64,66.9,0.0,30.38,0.91,66.9,10.0,0.0,,Mostly Cloudy
2018-02-22 06:44:30,64,67.1,0.0,30.38,0.89,67.1,10.0,0.0,,Mostly Cloudy
2018-02-22 06:49:28,63,67.3,0.0,30.38,0.87,67.3,10.0,0.2,,Mostly Cloudy
2018-02-22 06:54:48,63,67.5,0.0,30.39,0.86,67.5,10.0,3.8,,Mostly Cloudy
2018-02-22 06:59:04,63,67.5,0.0,30.39,0.86,67.5,10.0,4.0,,Mostly Cloudy
2018-02-22 07:04:46,63,67.6,0.0,30.39,0.85,67.6,10.0,2.9,,Mostly Cloudy
2018-02-22 07:04:46,63,67.6,0.0,30.39,0.85,67.6,10.0,2.9,,Mostly Cloudy
2018-02-22 07:14:54,63,67.6,0.0,30.4,0.84,67.6,10.0,4.0,,Overcast
2018-02-22 07:19:58,62,67.6,0.0,30.4,0.83,67.6,10.0,4.7,,Overcast
2018-02-22 07:24:46,62,67.6,0.0,30.4,0.83,67.6,10.0,2.2,,Overcast
2018-02-22 07:30:00,62,67.5,0.0,30.4,0.82,67.5,10.0,2.2,,Overcast
2018-02-22 07:34:54,62,67.3,0.0,30.4,0.82,67.3,10.0,0.7,,Overcast
2018-02-22 07:39:58,62,67.1,0.0,30.4,0.82,67.1,10.0,0.7,,Overcast
2018-02-22 07:44:56,61,66.9,0.0,30.4,0.82,66.9,10.0,0.7,,Overcast
2018-02-22 07:49:34,61,66.7,0.0,30.4,0.82,66.7,10.0,2.2,,Overcast
2018-02-22 07:54:32,61,66.6,0.0,30.4,0.83,66.6,10.0,1.3,,Overcast
